Title,Rating,Genres,Tags,Url,Popularity,TagsGenres
The Void (I) (2016) ,5.8,"Horror, Mystery, Sci-Fi            ","['hospital', 'police officer', 'tentacle', 'cult', 'mutation']",https://www.imdb.com//title/tt4255304/,95,"horror,mystery,sci-fi,hospital,police officer,tentacle,cult,mutation,"
The Return of the Texas Chainsaw Massacre (1995) ,3.3,"Comedy, Horror, Thriller            ","['chainsaw', 'sequel', 'fourth part', 'psychopath', 'redneck']",https://www.imdb.com//title/tt0110978/,95,"comedy,horror,thriller,chainsaw,sequel,fourth part,psychopath,redneck,"
Repo! The Genetic Opera (2008) ,6.6,"Horror, Musical, Sci-Fi            ","['gore', 'violence', 'repossession', 'future', 'surgery']",https://www.imdb.com//title/tt0963194/,95,"horror,musical,sci-fi,gore,violence,repossession,future,surgery,"
Teeth (I) (2007) ,5.4,"Comedy, Fantasy, Horror            ","['vagina dentata', 'bare butt', 'topless woman', 'bare breasts', 'taking off underwear']",https://www.imdb.com//title/tt0780622/,95,"comedy,fantasy,horror,vagina dentata,bare butt,topless woman,bare breasts,taking off underwear,"
Polaroid (I) (2019) ,5.1,"Drama, Horror, Mystery            ","['polaroid camera', 'polaroid', 'year 1974', 'dead daughter', 'undead']",https://www.imdb.com//title/tt5598292/,95,"drama,horror,mystery,polaroid camera,polaroid,year 1974,dead daughter,undead,"
Malevolent (III) (2018) ,4.8,"Horror, Mystery, Thriller            ","['medium', 'haunting', 'mansion', 'foster home', 'brother sister relationship']",https://www.imdb.com//title/tt2386237/,95,"horror,mystery,thriller,medium,haunting,mansion,foster home,brother sister relationship,"
Poltergeist III (1988) ,4.7,"Horror, Thriller            ","['mirror', 'building', 'little girl', 'haunting', 'teenage girl']",https://www.imdb.com//title/tt0095889/,94,"horror,thriller,mirror,building,little girl,haunting,teenage girl,"
I Spit on Your Grave 2 (2013) ,5.7,"Horror, Thriller            ","['female victim', 'rapist', 'rape', 'sexual abuse', 'tied up while barefoot']",https://www.imdb.com//title/tt2537176/,94,"horror,thriller,female victim,rapist,rape,sexual abuse,tied up while barefoot,"
Kadaver (2020) ,None,"Drama, Horror, Thriller            ",[],https://www.imdb.com//title/tt11284280/,94,"drama,horror,thriller,"
Hellraiser III: Hell on Earth (1992) ,5.5,Horror            ,"['nightclub', 'sequel', 'statue', 'church', 'reporter']",https://www.imdb.com//title/tt0104409/,94,"horror,nightclub,sequel,statue,church,reporter,"
The Poughkeepsie Tapes (2007) ,6.1,"Horror, Mystery, Thriller            ","['murder', 'poughkeepsie new york', 'videotape', 'mysterious killer', 'serial murderer']",https://www.imdb.com//title/tt1010271/,94,"horror,mystery,thriller,murder,poughkeepsie new york,videotape,mysterious killer,serial murderer,"
Hatchet (2006) ,5.7,"Comedy, Horror, Thriller            ","['bayou', 'boat', 'swamp', 'tour', 'louisiana']",https://www.imdb.com//title/tt0422401/,94,"comedy,horror,thriller,bayou,boat,swamp,tour,louisiana,"
Child's Play 2 (1990) ,5.9,"Horror, Thriller            ","['killer doll', 'foster home', 'serial killer', 'toy factory', 'sewing machine']",https://www.imdb.com//title/tt0099253/,94,"horror,thriller,killer doll,foster home,serial killer,toy factory,sewing machine,"
The Stuff (1985) ,5.9,"Comedy, Horror, Sci-Fi            ","['ice cream', 'mutation', 'parasite', 'army', 'dynamite']",https://www.imdb.com//title/tt0090094/,94,"comedy,horror,sci-fi,ice cream,mutation,parasite,army,dynamite,"
Possum (2018) ,5.7,"Drama, Horror, Mystery            ","['hallucination', 'surrealism', 'psychological horror', 'abuse', 'puppeteer']",https://www.imdb.com//title/tt6081670/,94,"drama,horror,mystery,hallucination,surrealism,psychological horror,abuse,puppeteer,"
The Slumber Party Massacre (1982) ,5.7,Horror            ,"['girl in bra and panties', 'horror directed by woman', 'stuffed animal', 'female rear nudity', 'drill in the head']",https://www.imdb.com//title/tt0084695/,94,"horror,girl in bra and panties,horror directed by woman,stuffed animal,female rear nudity,drill in the head,"
Rabid (2019) ,5.2,"Horror, Sci-Fi            ","['remake', 'bloodlust', 'transhumanism', 'medical experiment', 'mad scientist']",https://www.imdb.com//title/tt5628902/,94,"horror,sci-fi,remake,bloodlust,transhumanism,medical experiment,mad scientist,"
Turistas (2006) ,5.4,"Horror, Mystery, Thriller            ","['female nudity', 'drugged drink', 'breasts', 'female removes her clothes', 'murder of a nude woman']",https://www.imdb.com//title/tt0454970/,94,"horror,mystery,thriller,female nudity,drugged drink,breasts,female removes her clothes,murder of a nude woman,"
Cujo (1983) ,6.1,"Horror, Thriller            ","['boy', 'rabies', 'hiding in a car', 'killer dog', 'rabid dog']",https://www.imdb.com//title/tt0085382/,94,"horror,thriller,boy,rabies,hiding in a car,killer dog,rabid dog,"
The Fourth Kind (2009) ,5.9,"Horror, Mystery, Sci-Fi            ","['alaska', 'found footage', 'year 2000', '2000s', 'based on supposedly true story']",https://www.imdb.com//title/tt1220198/,94,"horror,mystery,sci-fi,alaska,found footage,year 2000,2000s,based on supposedly true story,"
A Girl Walks Home Alone at Night (2014) ,7.0,"Drama, Horror            ","['vampire', 'prostitute', 'drugs', 'ghost town', 'cat']",https://www.imdb.com//title/tt2326554/,94,"drama,horror,vampire,prostitute,drugs,ghost town,cat,"
Bride of Frankenstein (1935) ,7.8,"Drama, Horror, Sci-Fi            ","['sequel', 'laboratory', 'miniature person', 'mad scientist', 'learning speech']",https://www.imdb.com//title/tt0026138/,94,"drama,horror,sci-fi,sequel,laboratory,miniature person,mad scientist,learning speech,"
The Brain That Wouldn't Die (1962) ,4.5,"Horror, Sci-Fi            ","['mad scientist', 'surgeon', 'laboratory', 'car accident', 'decapitation']",https://www.imdb.com//title/tt0052646/,94,"horror,sci-fi,mad scientist,surgeon,laboratory,car accident,decapitation,"
Trolljegeren (2010) ,7.0,"Drama, Fantasy, Horror            ","['troll', 'secret government agency', 'found footage', 'secret government organization', 'cave']",https://www.imdb.com//title/tt1740707/,94,"drama,fantasy,horror,troll,secret government agency,found footage,secret government organization,cave,"
Uncle Peckerhead (2020) ,5.6,"Comedy, Horror, Music            ","['punk', 'cannibal', 'gore', 'hillbilly', 'roadtrip']",https://www.imdb.com//title/tt11695654/,94,"comedy,horror,music,punk,cannibal,gore,hillbilly,roadtrip,"
Starry Eyes (2014) ,6.0,"Drama, Horror, Thriller            ","['casting couch', 'actress', 'casting', 'ambition', 'aspiring actress']",https://www.imdb.com//title/tt2793490/,94,"drama,horror,thriller,casting couch,actress,casting,ambition,aspiring actress,"
Blair Witch (2016) ,5.0,"Horror, Mystery, Thriller            ","['witch', 'forest', 'subjective camera', 'found footage', 'woods']",https://www.imdb.com//title/tt1540011/,93,"horror,mystery,thriller,witch,forest,subjective camera,found footage,woods,"
Les yeux sans visage (1960) ,7.7,"Drama, Horror            ","['captive woman', 'disfigured face', 'surgeon', 'experiment', 'face transplant']",https://www.imdb.com//title/tt0053459/,93,"drama,horror,captive woman,disfigured face,surgeon,experiment,face transplant,"
Army of the Dead (2021) ,None,"Action, Horror, Sci-Fi            ","['psychotronic film', 'las vegas nevada', 'zombie']",https://www.imdb.com//title/tt0993840/,93,"action,horror,sci-fi,psychotronic film,las vegas nevada,zombie,"
What Keeps You Alive (2018) ,5.7,"Horror, Thriller            ","['female villain', 'emotionless woman', 'title spoken by character', 'emotional woman', 'death trap']",https://www.imdb.com//title/tt7073710/,93,"horror,thriller,female villain,emotionless woman,title spoken by character,emotional woman,death trap,"
Saw III (2006) ,6.2,"Horror, Mystery, Thriller            ","['female full frontal nudity', 'torture', 'female nudity', 'brutality', 'female frontal nudity']",https://www.imdb.com//title/tt0489270/,93,"horror,mystery,thriller,female full frontal nudity,torture,female nudity,brutality,female frontal nudity,"
King Kong (1976) ,5.9,"Adventure, Horror            ","['remake', 'giant gorilla', 'stockholm syndrome', '1970s', 'expedition']",https://www.imdb.com//title/tt0074751/,93,"adventure,horror,remake,giant gorilla,stockholm syndrome,1970s,expedition,"
Psycho II (1983) ,6.5,"Crime, Horror, Mystery            ","['norman bates', 'insanity', 'waitress', 'psychiatrist', 'mother son relationship']",https://www.imdb.com//title/tt0086154/,93,"crime,horror,mystery,norman bates,insanity,waitress,psychiatrist,mother son relationship,"
Dreamkatcher (2020) ,3.8,"Horror, Thriller            ",['boy'],https://www.imdb.com//title/tt10553210/,93,"horror,thriller,boy,"
AVPR: Aliens vs Predator - Requiem (2007) ,4.7,"Action, Adventure, Fantasy            ","['predator', 'the predator character', 'murder of a pregnant woman', 'extraterrestrial', 'weapons fire']",https://www.imdb.com//title/tt0758730/,93,"action,adventure,fantasy,predator,the predator character,murder of a pregnant woman,extraterrestrial,weapons fire,"
Tyler Perry's Boo 2! A Madea Halloween (2017) ,3.8,"Comedy, Drama, Horror            ","['chainsaw', 'sequel', 'second part', 'mable madea simmons character', 'madea series']",https://www.imdb.com//title/tt6217804/,93,"comedy,drama,horror,chainsaw,sequel,second part,mable madea simmons character,madea series,"
The Possession of Hannah Grace (2018) ,5.2,"Horror, Mystery, Thriller            ","['demonic entity', 'demon', 'hospital', 'morgue', 'demonic possession']",https://www.imdb.com//title/tt5734576/,93,"horror,mystery,thriller,demonic entity,demon,hospital,morgue,demonic possession,"
Bacurau (2019) ,7.5,"Adventure, Horror, Mystery            ","['village', 'male frontal nudity', 'male full frontal nudity', 'revenge', 'funeral']",https://www.imdb.com//title/tt2762506/,93,"adventure,horror,mystery,village,male frontal nudity,male full frontal nudity,revenge,funeral,"
Absentia (I) (2011) ,5.8,"Drama, Horror, Mystery            ","['tunnel', 'dead in absentia', 'grief', 'missing husband', 'sister sister relationship']",https://www.imdb.com//title/tt1610996/,93,"drama,horror,mystery,tunnel,dead in absentia,grief,missing husband,sister sister relationship,"
An American Werewolf in Paris (1997) ,5.1,"Comedy, Fantasy, Horror            ","['werewolf', 'full moon', 'breasts', 'female werewolf', 'animal attack']",https://www.imdb.com//title/tt0118604/,93,"comedy,fantasy,horror,werewolf,full moon,breasts,female werewolf,animal attack,"
Anonymous Killers (2020) ,5.8,"Crime, Horror            ",[],https://www.imdb.com//title/tt3727948/,93,"crime,horror,"
Dead Ringers (1988) ,7.3,"Drama, Horror, Thriller            ","['identical twins', 'mutated organ', 'downward spiral', 'gynecologist', ""impersonating one's identical twin brother""]",https://www.imdb.com//title/tt0094964/,93,"drama,horror,thriller,identical twins,mutated organ,downward spiral,gynecologist,impersonating one's identical twin brother,"
House of Wax (1953) ,7.1,Horror            ,"['3d', '3 dimensional', 'national film registry', 'reference to anna held', 'reference to joan of arc']",https://www.imdb.com//title/tt0045888/,93,"horror,3d,3 dimensional,national film registry,reference to anna held,reference to joan of arc,"
Underworld Awakening (2012) ,6.4,"Action, Fantasy, Horror            ","['vampire', 'selene character', 'woman fights a man', 'woman murders a man', 'murderess']",https://www.imdb.com//title/tt1496025/,93,"action,fantasy,horror,vampire,selene character,woman fights a man,woman murders a man,murderess,"
Dracula (1958) ,7.3,"Drama, Horror            ","['vampire', 'castle', 'cross', '19th century', 'count dracula character']",https://www.imdb.com//title/tt0051554/,93,"drama,horror,vampire,castle,cross,19th century,count dracula character,"
Doom: Annihilation (2019) ,3.6,"Action, Adventure, Horror            ","['based on video game', 'hell', 'gun', 'space marine', 'zombie']",https://www.imdb.com//title/tt8328716/,93,"action,adventure,horror,based on video game,hell,gun,space marine,zombie,"
Dreamcatcher (2003) ,5.5,"Drama, Horror, Sci-Fi            ","['alien', 'derry maine', 'quarantine', 'mind palace', 'snowstorm']",https://www.imdb.com//title/tt0285531/,92,"drama,horror,sci-fi,alien,derry maine,quarantine,mind palace,snowstorm,"
Byzantium (2012) ,6.5,"Drama, Fantasy, Horror            ","['vampire', 'female vampire', 'playing piano', 'female in a shower', 'decapitation']",https://www.imdb.com//title/tt1531901/,92,"drama,fantasy,horror,vampire,female vampire,playing piano,female in a shower,decapitation,"
Night of the Living Dead (1990) ,6.9,Horror            ,"['biker', 'friends who live together', 'multiple cameos', 'bald zombie', 'leather jacket']",https://www.imdb.com//title/tt0100258/,92,"horror,biker,friends who live together,multiple cameos,bald zombie,leather jacket,"
Le pacte des loups (2001) ,7.0,"Action, Adventure, Drama            ","['beast', 'conspiracy', 'tricorne', 'fortuneteller', 'card game']",https://www.imdb.com//title/tt0237534/,92,"action,adventure,drama,beast,conspiracy,tricorne,fortuneteller,card game,"
Dr. Jekyll and Mr. Hyde (1941) ,6.8,"Drama, Horror, Sci-Fi            ","['experiment', 'doctor', 'potion', 'dr. jekyll and mr. hyde characters', 'five word title']",https://www.imdb.com//title/tt0033553/,92,"drama,horror,sci-fi,experiment,doctor,potion,dr. jekyll and mr. hyde characters,five word title,"
Village of the Damned (1960) ,7.3,"Horror, Sci-Fi            ","['village', 'english', 'weird pregnancy', 'knocked out', 'mind reading']",https://www.imdb.com//title/tt0054443/,92,"horror,sci-fi,village,english,weird pregnancy,knocked out,mind reading,"
Trick or Treat (1986) ,5.8,"Comedy, Horror, Music            ","['halloween', 'heavy metal', 'sound played backwards', 'bully', 'trick or treaters']",https://www.imdb.com//title/tt0092112/,92,"comedy,horror,music,halloween,heavy metal,sound played backwards,bully,trick or treaters,"
Unsane (2018) ,6.4,"Drama, Horror, Mystery            ","['mental institution', 'stalking', 'stalker', 'lesbian kiss', 'stabbed in the eye']",https://www.imdb.com//title/tt7153766/,92,"drama,horror,mystery,mental institution,stalking,stalker,lesbian kiss,stabbed in the eye,"
Gothika (2003) ,5.8,"Horror, Mystery, Thriller            ","['psychiatrist', 'serial rape', 'mental hospital', 'murder of husband', 'prison']",https://www.imdb.com//title/tt0348836/,92,"horror,mystery,thriller,psychiatrist,serial rape,mental hospital,murder of husband,prison,"
Prom Night (I) (2008) ,3.9,"Horror, Mystery            ","['prom', 'pedophilia', 'sexual predator', 'sex offender', 'child molester']",https://www.imdb.com//title/tt0926129/,92,"horror,mystery,prom,pedophilia,sexual predator,sex offender,child molester,"
Cell (I) (2016) ,4.3,"Action, Drama, Horror            ","['cell phone', 'signal', 'zombie apocalypse', 'survivor', 'artist']",https://www.imdb.com//title/tt0775440/,92,"action,drama,horror,cell phone,signal,zombie apocalypse,survivor,artist,"
Intersect (2020) ,4.8,"Horror, Sci-Fi, Thriller            ","['time travel', 'lovecraft', 'time machine', 'miskatonic', 'cosmic horror']",https://www.imdb.com//title/tt4205718/,92,"horror,sci-fi,thriller,time travel,lovecraft,time machine,miskatonic,cosmic horror,"
